wnver::2.1
1740n 48213106.9806569 ROOT
1930n 22625038.4076174
2119n 25574441.9589369
2236n 25574438.9589369
2533n 727105.424589146
2819n 0
2929n 10
3037n 24.6666666666666
3122n 13702291.9504171
3991n 4225163.80109606
4359n 5837837.71758392
4576n 5822124.88425059
5816n 2
5959n 0
6085n 6387.57142856844
6216n 0
6300n 9259.26190476161
7127n 5456177.84039299
7626n 5201220.87268015
15024n 345536.85246468
16858n 188322.786811393
18635n 236572.434173767
19102n 2179853.5525046
20429n 271163.302875348
20846n 3956816.28780142
21810n 22835.3795634911
22007n 9145032.92764686
22178n 3203589.48214627
22680n 97459.6418290014
23153n 4430402.31915032
23591n 1874736.28890141
25099n 249637.855047719
26074n 3305999.36829407
26552n 415374.412201007
26997n 311093.745454579
27378n 3234.45833333333
27734n 2
27841n 419.25
28105n 5843982.80367158
28404n 559600.639713566
29085n 4430306.19221626
29714n 2845882.74598572
30334n 1424655.80339309
31026n 612180.091321128
31236n 4558.05714285697
31433n 3284422.03595541
32028n 4415217.72016899
32604n 241882.567406708
32870n 5908.98076922348
32965n 4440.43333333339
33168n 2
33330n 110
33580n 421213.82639156
34088n 99.5
34282n 101
34452n 71.1666666666667
34733n 4
34896n 333759.045062519
35417n 290.5
35501n 15
35611n 880.666666666652
35807n 1291602.7900043
36532n 2
36619n 14553.6570512885
36930n 17.5
37220n 28
37378n 8921.12658730146
37568n 229
37654n 2363.31944444414
37902n 290.375
38097n 72.5
38273n 1154
38347n 383.666666666662
38509n 4670.80714285732
38777n 79
38902n 0
39161n 4447.14047619066
39319n 2712.69047619063
39545n 4650.33333333383
39825n 1569.5294117639
39971n 2
40097n 243.333333333336
40256n 52245.5864774118
40668n 26417.9476190398
40898n 826.571428571453
41114n 46084.0333332968
41469n 0
41548n 36841.9681818172
41944n 7708.50000000061
42237n 14934.1071428572
42485n 44371.9949300964
42790n 1441.07142857141
43008n 2398.16666666666
43235n 86
43449n 2
43585n 53985.3637077792
43981n 461.499999999985
44242n 8498.29920634947
44512n 5482.61186868605
44668n 1574.93636363635
44846n 24510.3867077391
45342n 60
45430n 3038.39999999948
45680n 0
45874n 59
46069n 2842.25
46265n 78
46375n 21097.4999999948
46549n 8079.50000000009
46698n 13746.4769230772
46980n 329.666666666665
47152n 4860.83333333336
47327n 6057.19999999984
47668n 56.3333333333335
47854n 109.400000000001
47960n 6.33333333333333
48113n 3.5
48233n 449.5
48361n 836.300000000034
48519n 3107.53846153862
48808n 34.75
49017n 329.75
49211n 1693.5384615387
49401n 276
49516n 1765.5384615387
49709n 360
49849n 127.833333333334
50036n 22.5
50221n 12
50376n 36.2
50470n 132
50658n 641
50824n 782
51115n 91
51344n 22.5
51421n 8125.6666666646
51729n 7
51849n 7.5
51933n 873
52130n 93.5
52236n 3528.53333333338
52585n 14
52740n 1378.16666666665
52909n 212.166666666667
53126n 1
53315n 0.5
53403n 378.833333333332
53721n 0.5
53881n 2
54020n 1
54175n 352.5
54399n 543
54639n 0.5
54776n 1
55000n 273.499999999996
55250n 0
55394n 50
55574n 894.700000000063
55763n 460.25
55854n 1
56110n 46
56355n 26
56445n 228
56627n 472.333333333324
56716n 11
56851n 5208.61186868605
57235n 3125.54242424172
57484n 188.799999999995
57660n 2799.40909090839
57836n 49.0000000000002
58003n 85.3333333333332
58097n 555.5
58309n 157
58522n 203.5
58656n 0
58855n 1
58925n 20
59122n 202
59279n 116
59398n 498.25
59561n 0
59706n 5638.09999999995
59900n 35
60025n 294.499999999998
60241n 4970.09999999995
60439n 2
60559n 338.5
60779n 0
60914n 34211.7816187085
61122n 3029.25
61418n 136.5
61667n 187
61760n 29160.8649520419
62126n 4605.5
62259n 141
62459n 30.7777777777777
62574n 3226.21587301615
62859n 1080.65833333357
63149n 4
63267n 244.333333333336
63387n 945.5
63469n 46
63626n 1659.33455882322
63906n 880.666666666652
64126n 0
64267n 153611.007395382
64448n 3535.64285714278
64687n 138762.426984126
64952n 1222
65204n 0
65305n 793.799999999826
65448n 268.25
65559n 2833.4722222222
65701n 1050.66666666672
65976n 573.333333333329
66156n 636.499999999995
66319n 781.499999999999
66603n 15
66741n 827.5
66887n 1512.00000000004
67046n 0
67159n 441
67430n 11
67590n 108
67671n 0
67801n 12
67904n 47
68063n 0
68201n 63
68349n 357.5
68448n 22
68627n 818.333333333351
68775n 0
68933n 12953.0220779227
69514n 4
69668n 0
69832n 67
70036n 853.428571428532
70229n 803.857142857135
70441n 582.199999999995
70659n 56.3333333333335
70776n 357.75
71000n 38.75
71145n 243
71493n 0
71681n 156
71796n 190.299999999996
72060n 9
72292n 254
72492n 236.333333333336
72592n 4080.64285714278
72758n 2421.6506493506
73251n 0
73402n 341.833333333332
73549n 6
73721n 200.636363636368
73843n 128
74003n 41
74127n 276.799999999994
74254n 20.6666666666667
74324n 26
74494n 923.714285714236
74815n 1094.91666666672
75100n 3.5
75180n 5.5
75350n 19353.9051282053
75787n 0
75912n 1373.99999999999
76130n 177
76306n 3
76413n 69
76698n 0
76895n 12335.0833333332
77089n 267.000000000002
77275n 5170
77480n 3
77629n 2
77785n 33
77973n 3
78119n 103
78351n 0
78496n 0
78620n 1589.76923076952
78845n 44618
79051n 26.75
79272n 0
79449n 10826.3333333332
79713n 5004.33333333322
79958n 1707.33333333322
80100n 0
80224n 0
80402n 391.714285714304
80631n 925.20000000003
80747n 795.857142857117
81137n 2453.16964285712
81325n 1670.3125
81462n 749.25
81606n 300
81852n 3399
82015n 1546.58333333333
82286n 12.75
82539n 45
82685n 0.5
82863n 1631.33333333333
83076n 42.5
83322n 248
83473n 372.25
83784n 85
83941n 105.583333333333
84191n 13
84298n 672
84453n 1551.43333333342
84773n 274.333333333335
84918n 55.9166666666668
85123n 7662.87499999897
85363n 6310.99999999897
85549n 182.000000000001
85854n 57
86067n 0
86181n 4538.00357142863
86425n 2253.23690476174
86727n 541.66666666666
86934n 19
87051n 1896.30036630058
87357n 39
87591n 202
87776n 38
87953n 1379.13333333338
88093n 982.833333333249
88310n 0
88479n 3992.66666666736
88713n 552.75
88934n 297.083333333333
89104n 138.75
